CaseID,Attorney,Paralegal,Legal Assistant,Status,Open Date,Pending Date,Close Date,Jurisdiction,Case Type
ID-2601,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2025-04-04,2025-08-08,2025-09-27,USCIS,U Visa
ID-2602,Attorney 2,Paralegal 4,Legal Assistant 2,Open,2025-04-05,,,USCIS,I-90
ID-2603,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2025-04-05,2025-05-30,2025-10-03,USCIS,I-601A
ID-2604,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2025-04-06,,,USCIS,I-601A
ID-2605,Attorney 2,Paralegal 2,Legal Assistant 2,Open,2025-04-07,,,USCIS,Adjustment of Status
ID-2606,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2025-04-07,,,BIA,Asylum
ID-2607,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-04-08,2025-11-20,2025-12-22,BIA,BIA appeal
ID-2608,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2025-04-08,,,USCIS,Employment authorization
ID-2609,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2025-04-10,2025-09-03,2025-10-05,USCIS,I-601A
ID-2610,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2025-04-11,2025-11-09,2025-12-18,USCIS,Adjustment of Status
ID-2611,Attorney 3,Paralegal 1,Legal Assistant 2,Closed,2025-04-12,2025-08-09,2025-09-19,USCIS,I-601
ID-2612,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2025-04-12,2025-05-16,2025-07-12,Immigration Court,Motion to reopen
ID-2613,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2025-04-15,2025-10-10,2025-11-16,USCIS,Naturalization
ID-2614,Attorney 7,Paralegal 4,Legal Assistant 1,Closed,2025-04-16,2025-05-19,2025-06-25,USCIS,I-90
ID-2615,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2025-04-16,,,USCIS,Adjustment of Status
ID-2616,Attorney 1,Paralegal 3,Legal Assistant 2,Closed,2025-04-16,2025-10-05,2025-11-10,BIA,BIA appeal
ID-2617,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-04-17,2025-08-03,2025-09-26,USCIS,Relative Petition
ID-2618,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-04-17,2025-11-08,2025-11-23,USCIS,Adjustment of Status
ID-2619,Attorney 2,Paralegal 5,Legal Assistant 2,Open,2025-04-18,,,USCIS,Employment authorization
ID-2620,Attorney 1,Paralegal 3,Legal Assistant 3,Closed,2025-04-18,2025-11-28,2025-12-24,USCIS,I-90
ID-2621,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2025-04-19,2025-08-02,2025-09-22,USCIS,U Visa
ID-2622,Attorney 6,Paralegal 5,Legal Assistant 1,Open,2025-04-20,,,USCIS,U Visa
ID-2623,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2025-04-21,,,USCIS,Adjustment of Status
ID-2624,Attorney 1,Paralegal 2,Legal Assistant 3,Closed,2025-04-21,2025-12-02,2025-12-23,USCIS,Relative Petition
ID-2625,Attorney 4,Paralegal 1,Legal Assistant 3,Closed,2025-04-22,2025-05-21,2025-10-30,USCIS,Naturalization
ID-2626,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2025-04-23,2025-05-21,2025-10-18,USCIS,Asylum
ID-2627,Attorney 5,Paralegal 5,Legal Assistant 1,Closed,2025-04-23,2025-12-30,2025-12-31,USCIS,VAWA
ID-2628,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2025-04-23,,,USCIS,Adjustment of Status
ID-2629,Attorney 3,Paralegal 1,Legal Assistant 2,Open,2025-04-24,,,USCIS,Relative Petition
ID-2630,Attorney 6,Paralegal 3,Legal Assistant 1,Pending,2025-04-25,2025-09-16,,USCIS,Asylum
ID-2631,Attorney 1,Paralegal 4,Legal Assistant 3,Closed,2025-04-26,2025-08-17,2025-09-23,USCIS,VAWA
ID-2632,Attorney 4,Paralegal 5,Legal Assistant 1,Closed,2025-04-26,2025-06-04,2025-11-26,BIA,Motion to reopen
ID-2633,Attorney 3,Paralegal 5,Legal Assistant 2,Open,2025-04-26,,,USCIS,Adjustment of Status
ID-2634,Attorney 4,Paralegal 4,Legal Assistant 1,Closed,2025-04-28,2025-07-09,2025-08-20,USCIS,VAWA
ID-2635,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-04-28,2025-10-15,2025-11-06,USCIS,Relative Petition
ID-2636,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2025-04-28,,,USCIS,Humanitarian parole
ID-2637,Attorney 1,Paralegal 5,Legal Assistant 2,Pending,2025-04-28,2025-11-17,,Immigration Court,Motion to reopen
ID-2638,Attorney 7,Paralegal 1,Legal Assistant 1,Pending,2025-04-29,2025-12-11,,USCIS,I-601A
ID-2639,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2025-04-29,2025-08-08,,USCIS,I-90
ID-2640,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2025-04-30,2025-08-20,2025-12-15,USCIS,Relative Petition
ID-2641,Attorney 5,Paralegal 1,Legal Assistant 3,Closed,2025-04-30,2025-06-10,2025-08-19,USCIS,I-601A
ID-2642,Attorney 1,Paralegal 2,Legal Assistant 2,Open,2025-04-30,,,USCIS,Adjustment of Status
ID-2643,Attorney 2,Paralegal 4,Legal Assistant 2,Open,2025-04-30,,,USCIS,Employment authorization
ID-2644,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-05-01,2025-05-22,2025-10-25,USCIS,Humanitarian reinstatement
ID-2645,Attorney 3,Paralegal 2,Legal Assistant 3,Closed,2025-05-02,2025-08-17,2025-08-23,USCIS,I-601A
ID-2646,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-05-03,2025-09-21,2025-11-23,USCIS,Humanitarian parole
ID-2647,Attorney 2,Paralegal 3,Legal Assistant 3,Open,2025-05-04,,,USCIS,U Visa
ID-2648,Attorney 2,Paralegal 1,Legal Assistant 2,Pending,2025-05-04,2025-05-30,,USCIS,U Visa
ID-2649,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2025-05-05,2025-08-12,,USCIS,Naturalization
ID-2650,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-05-05,2025-10-06,2025-12-20,USCIS,I-601A
ID-2651,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2025-05-06,2025-11-16,2025-12-18,USCIS,Humanitarian reinstatement
ID-2652,Attorney 3,Paralegal 1,Legal Assistant 2,Pending,2025-05-07,2025-12-17,,USCIS,I-601
ID-2653,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2025-05-08,2025-07-28,2025-10-27,BIA,BIA appeal
ID-2654,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2025-05-09,2025-08-10,,USCIS,Relative Petition
ID-2655,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2025-05-11,,,USCIS,Employment authorization
ID-2656,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2025-05-12,,,USCIS,Humanitarian parole
ID-2657,Attorney 3,Paralegal 1,Legal Assistant 2,Closed,2025-05-12,2025-12-02,2025-12-27,Immigration Court,Cancellation of removal
ID-2658,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2025-05-13,2025-10-21,2025-11-12,BIA,Cancellation of removal
ID-2659,Attorney 5,Paralegal 3,Legal Assistant 2,Closed,2025-05-14,2025-07-17,2025-09-18,USCIS,Adjustment of Status
ID-2660,Attorney 3,Paralegal 1,Legal Assistant 3,Closed,2025-05-15,2025-10-20,2025-10-25,Immigration Court,Cancellation of removal
ID-2661,Attorney 5,Paralegal 2,Legal Assistant 1,Pending,2025-05-15,2025-06-21,,USCIS,I-751
ID-2662,Attorney 3,Paralegal 1,Legal Assistant 3,Open,2025-05-16,,,USCIS,Adjustment of Status
ID-2663,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2025-05-16,2025-08-27,2025-11-23,USCIS,Relative Petition
ID-2664,Attorney 7,Paralegal 3,Legal Assistant 1,Closed,2025-05-17,2025-07-26,2025-11-18,BIA,BIA appeal
ID-2665,Attorney 4,Paralegal 1,Legal Assistant 3,Open,2025-05-18,,,USCIS,Adjustment of Status
ID-2666,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2025-05-18,,,USCIS,I-751
ID-2667,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2025-05-18,,,USCIS,Relative Petition
ID-2668,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2025-05-19,,,USCIS,Asylum
ID-2669,Attorney 2,Paralegal 5,Legal Assistant 1,Pending,2025-05-21,2025-12-30,,BIA,BIA appeal
ID-2670,Attorney 1,Paralegal 4,Legal Assistant 2,Closed,2025-05-25,2025-06-02,2025-11-09,USCIS,I-90
ID-2671,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2025-05-25,2025-11-30,2025-12-24,USCIS,I-751
ID-2672,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-05-25,2025-07-26,2025-08-16,Immigration Court,Motion to reopen
ID-2673,Attorney 2,Paralegal 1,Legal Assistant 3,Open,2025-05-26,,,USCIS,U Visa
ID-2674,Attorney 1,Paralegal 3,Legal Assistant 2,Pending,2025-05-27,2025-06-04,,USCIS,Asylum
ID-2675,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2025-05-27,2025-10-18,,USCIS,U Visa
ID-2676,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2025-05-27,2025-10-22,,Immigration Court,Cancellation of removal
ID-2677,Attorney 4,Paralegal 1,Legal Assistant 1,Open,2025-05-28,,,USCIS,Employment authorization
ID-2678,Attorney 2,Paralegal 3,Legal Assistant 1,Closed,2025-05-28,2025-06-28,2025-10-30,USCIS,Humanitarian parole
ID-2679,Attorney 6,Paralegal 1,Legal Assistant 2,Open,2025-05-28,,,BIA,Motion to reopen
ID-2680,Attorney 4,Paralegal 2,Legal Assistant 1,Open,2025-05-29,,,USCIS,Relative Petition
ID-2681,Attorney 4,Paralegal 4,Legal Assistant 1,Pending,2025-05-30,2025-06-08,,BIA,Cancellation of removal
ID-2682,Attorney 2,Paralegal 3,Legal Assistant 2,Open,2025-05-30,,,USCIS,Adjustment of Status
ID-2683,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2025-05-30,2025-06-23,2025-11-16,USCIS,Asylum
ID-2684,Attorney 6,Paralegal 1,Legal Assistant 1,Closed,2025-05-30,2025-08-26,2025-09-21,USCIS,Naturalization
ID-2685,Attorney 3,Paralegal 5,Legal Assistant 2,Closed,2025-05-31,2025-06-29,2025-09-26,USCIS,I-751
ID-2686,Attorney 1,Paralegal 2,Legal Assistant 2,Pending,2025-06-01,2025-10-29,,Immigration Court,Asylum
ID-2687,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2025-06-02,,,USCIS,VAWA
ID-2688,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2025-06-03,2025-06-20,2025-12-15,USCIS,Asylum
ID-2689,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2025-06-04,,,USCIS,Relative Petition
ID-2690,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2025-06-04,2025-11-17,,USCIS,Relative Petition
ID-2691,Attorney 5,Paralegal 1,Legal Assistant 1,Open,2025-06-04,,,USCIS,Humanitarian parole
ID-2692,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-06-04,2025-12-05,2025-12-16,BIA,Motion to reopen
ID-2693,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2025-06-05,,,Immigration Court,Motion to reopen
ID-2694,Attorney 5,Paralegal 3,Legal Assistant 1,Pending,2025-06-07,2025-11-03,,USCIS,Employment authorization
ID-2695,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2025-06-08,2025-12-20,,USCIS,Employment authorization
ID-2696,Attorney 1,Paralegal 3,Legal Assistant 1,Pending,2025-06-09,2025-12-19,,USCIS,I-601A
ID-2697,Attorney 3,Paralegal 3,Legal Assistant 1,Closed,2025-06-10,2025-06-20,2025-11-14,USCIS,Asylum
ID-2698,Attorney 5,Paralegal 4,Legal Assistant 1,Closed,2025-06-12,2025-08-21,2025-10-31,USCIS,Naturalization
ID-2699,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2025-06-13,2025-11-13,2025-12-15,USCIS,VAWA
ID-2700,Attorney 2,Paralegal 3,Legal Assistant 3,Open,2025-06-13,,,USCIS,U Visa
ID-2701,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-06-14,2025-08-21,2025-11-12,USCIS,U Visa
ID-2702,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2025-06-14,2025-11-09,2025-12-13,USCIS,Naturalization
ID-2703,Attorney 4,Paralegal 1,Legal Assistant 1,Pending,2025-06-15,2025-11-17,,USCIS,Naturalization
ID-2704,Attorney 5,Paralegal 3,Legal Assistant 3,Closed,2025-06-16,2025-12-31,2025-12-31,USCIS,I-90
ID-2705,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-06-16,2025-08-21,2025-12-02,USCIS,Employment authorization
ID-2706,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2025-06-17,,,Immigration Court,Cancellation of removal
ID-2707,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2025-06-18,2025-08-26,,USCIS,Humanitarian parole
ID-2708,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2025-06-19,2025-06-24,2025-12-13,USCIS,U Visa
ID-2709,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2025-06-19,2025-08-14,2025-09-25,USCIS,Adjustment of Status
ID-2710,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2025-06-20,,,USCIS,Adjustment of Status
ID-2711,Attorney 4,Paralegal 3,Legal Assistant 1,Open,2025-06-21,,,USCIS,Employment authorization
ID-2712,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2025-06-21,2025-08-15,2025-12-22,USCIS,Adjustment of Status
ID-2713,Attorney 3,Paralegal 2,Legal Assistant 2,Closed,2025-06-22,2025-09-17,2025-11-22,USCIS,U Visa
ID-2714,Attorney 2,Paralegal 3,Legal Assistant 1,Pending,2025-06-22,2025-09-11,,USCIS,I-601A
ID-2715,Attorney 5,Paralegal 3,Legal Assistant 1,Open,2025-06-22,,,BIA,Motion to reopen
ID-2716,Attorney 7,Paralegal 4,Legal Assistant 1,Closed,2025-06-24,2025-12-04,2025-12-21,USCIS,I-90
ID-2717,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2025-06-26,2025-11-19,,USCIS,Adjustment of Status
ID-2718,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2025-06-27,,,USCIS,Adjustment of Status
ID-2719,Attorney 4,Paralegal 3,Legal Assistant 1,Closed,2025-06-27,2025-11-11,2025-11-28,USCIS,I-601A
ID-2720,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2025-06-28,2025-06-29,,USCIS,U Visa
ID-2721,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2025-06-29,2025-09-25,2025-11-05,USCIS,Adjustment of Status
ID-2722,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2025-06-29,2025-11-11,,USCIS,I-601
ID-2723,Attorney 5,Paralegal 2,Legal Assistant 2,Pending,2025-06-30,2025-08-14,,USCIS,Humanitarian reinstatement
ID-2724,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2025-07-02,2025-09-18,,USCIS,Employment authorization
ID-2725,Attorney 2,Paralegal 2,Legal Assistant 2,Open,2025-07-02,,,USCIS,VAWA
ID-2726,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-07-03,2025-11-12,2025-12-14,USCIS,Naturalization
ID-2727,Attorney 3,Paralegal 2,Legal Assistant 3,Open,2025-07-04,,,USCIS,Adjustment of Status
ID-2728,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-07-05,2025-11-25,2025-12-09,USCIS,Relative Petition
ID-2729,Attorney 5,Paralegal 3,Legal Assistant 2,Closed,2025-07-05,2025-12-05,2025-12-13,USCIS,Asylum
ID-2730,Attorney 3,Paralegal 2,Legal Assistant 1,Closed,2025-07-05,2025-09-20,2025-12-13,USCIS,Employment authorization
ID-2731,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2025-07-06,2025-09-16,2025-10-31,USCIS,Naturalization
ID-2732,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2025-07-06,2025-09-13,,USCIS,Naturalization
ID-2733,Attorney 4,Paralegal 1,Legal Assistant 2,Open,2025-07-07,,,USCIS,Naturalization
ID-2734,Attorney 4,Paralegal 5,Legal Assistant 1,Closed,2025-07-07,2025-11-03,2025-12-11,USCIS,Naturalization
ID-2735,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2025-07-07,,,USCIS,Adjustment of Status
ID-2736,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-07-08,2025-09-20,2025-09-24,USCIS,U Visa
ID-2737,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2025-07-11,,,USCIS,U Visa
ID-2738,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2025-07-12,2025-09-19,2025-09-27,USCIS,Naturalization
ID-2739,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-07-12,2025-08-10,2025-12-10,BIA,Motion to reopen
ID-2740,Attorney 1,Paralegal 3,Legal Assistant 2,Closed,2025-07-12,2025-10-03,2025-10-16,USCIS,VAWA
ID-2741,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2025-07-13,2025-08-23,,BIA,Asylum
ID-2742,Attorney 5,Paralegal 4,Legal Assistant 2,Closed,2025-07-13,2025-10-11,2025-12-15,USCIS,Relative Petition
ID-2743,Attorney 4,Paralegal 1,Legal Assistant 2,Open,2025-07-14,,,USCIS,Relative Petition
ID-2744,Attorney 5,Paralegal 2,Legal Assistant 2,Closed,2025-07-14,2025-12-13,2025-12-30,USCIS,U Visa
ID-2745,Attorney 3,Paralegal 3,Legal Assistant 1,Open,2025-07-14,,,USCIS,Humanitarian reinstatement
ID-2746,Attorney 3,Paralegal 3,Legal Assistant 1,Pending,2025-07-15,2025-11-24,,USCIS,I-601
ID-2747,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2025-07-16,2025-10-05,2025-11-16,USCIS,I-90
ID-2748,Attorney 3,Paralegal 1,Legal Assistant 2,Closed,2025-07-16,2025-12-28,2025-12-31,USCIS,Humanitarian reinstatement
ID-2749,Attorney 1,Paralegal 2,Legal Assistant 3,Open,2025-07-17,,,BIA,Motion to reopen
ID-2750,Attorney 2,Paralegal 3,Legal Assistant 1,Closed,2025-07-18,2025-12-28,2025-12-30,BIA,BIA appeal
ID-2751,Attorney 7,Paralegal 1,Legal Assistant 1,Pending,2025-07-19,2025-10-01,,USCIS,Adjustment of Status
ID-2752,Attorney 5,Paralegal 4,Legal Assistant 1,Pending,2025-07-19,2025-11-22,,USCIS,Adjustment of Status
ID-2753,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2025-07-20,2025-09-15,,USCIS,Relative Petition
ID-2754,Attorney 3,Paralegal 1,Legal Assistant 2,Closed,2025-07-20,2025-12-12,2025-12-31,BIA,BIA appeal
ID-2755,Attorney 1,Paralegal 3,Legal Assistant 2,Open,2025-07-21,,,BIA,BIA appeal
ID-2756,Attorney 1,Paralegal 3,Legal Assistant 2,Pending,2025-07-25,2025-09-23,,USCIS,Adjustment of Status
ID-2757,Attorney 1,Paralegal 4,Legal Assistant 2,Pending,2025-07-26,2025-09-05,,USCIS,I-601A
ID-2758,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2025-07-28,2025-08-18,2025-09-20,USCIS,I-601A
ID-2759,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2025-07-28,2025-12-07,2025-12-18,USCIS,I-90
ID-2760,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2025-07-29,2025-09-14,,Immigration Court,Motion to reopen
ID-2761,Attorney 1,Paralegal 5,Legal Assistant 3,Closed,2025-07-30,2025-12-03,2025-12-14,USCIS,Adjustment of Status
ID-2762,Attorney 7,Paralegal 1,Legal Assistant 2,Pending,2025-07-30,2025-08-13,,USCIS,I-90
ID-2763,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2025-07-31,2025-10-16,2025-12-15,USCIS,I-601A
ID-2764,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2025-07-31,2025-10-05,2025-10-09,USCIS,U Visa
ID-2765,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2025-08-01,,,USCIS,Relative Petition
ID-2766,Attorney 2,Paralegal 5,Legal Assistant 3,Closed,2025-08-02,2025-10-08,2025-12-17,BIA,Asylum
ID-2767,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2025-08-02,2025-08-28,2025-08-31,USCIS,Humanitarian reinstatement
ID-2768,Attorney 2,Paralegal 4,Legal Assistant 2,Closed,2025-08-02,2025-08-14,2025-09-27,USCIS,I-601
ID-2769,Attorney 5,Paralegal 2,Legal Assistant 1,Closed,2025-08-02,2025-09-24,2025-11-22,USCIS,U Visa
ID-2770,Attorney 1,Paralegal 3,Legal Assistant 2,Pending,2025-08-03,2025-10-13,,USCIS,Relative Petition
ID-2771,Attorney 2,Paralegal 3,Legal Assistant 2,Closed,2025-08-03,2025-12-01,2025-12-06,USCIS,Adjustment of Status
ID-2772,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2025-08-04,2025-10-12,,USCIS,Naturalization
ID-2773,Attorney 5,Paralegal 2,Legal Assistant 2,Closed,2025-08-05,2025-09-11,2025-11-05,USCIS,Employment authorization
ID-2774,Attorney 1,Paralegal 5,Legal Assistant 1,Open,2025-08-06,,,USCIS,Relative Petition
ID-2775,Attorney 1,Paralegal 5,Legal Assistant 2,Pending,2025-08-06,2025-09-14,,BIA,Asylum
ID-2776,Attorney 7,Paralegal 5,Legal Assistant 1,Open,2025-08-07,,,USCIS,Adjustment of Status
ID-2777,Attorney 2,Paralegal 2,Legal Assistant 2,Closed,2025-08-07,2025-11-05,2025-12-31,USCIS,Humanitarian parole
ID-2778,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2025-08-07,,,USCIS,Adjustment of Status
ID-2779,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2025-08-07,2025-10-10,2025-12-17,USCIS,Adjustment of Status
ID-2780,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2025-08-09,2025-12-17,2025-12-18,USCIS,I-601
ID-2781,Attorney 7,Paralegal 2,Legal Assistant 2,Open,2025-08-09,,,USCIS,Employment authorization
ID-2782,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2025-08-09,,,USCIS,I-601
ID-2783,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-08-10,2025-10-12,2025-11-29,USCIS,VAWA
ID-2784,Attorney 2,Paralegal 2,Legal Assistant 3,Pending,2025-08-10,2025-10-31,,Immigration Court,Cancellation of removal
ID-2785,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2025-08-10,,,USCIS,Humanitarian parole
ID-2786,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-08-12,2025-08-22,2025-11-09,USCIS,Humanitarian reinstatement
ID-2787,Attorney 5,Paralegal 1,Legal Assistant 2,Pending,2025-08-13,2025-09-10,,USCIS,Relative Petition
ID-2788,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2025-08-13,,,USCIS,I-601
ID-2789,Attorney 5,Paralegal 5,Legal Assistant 3,Closed,2025-08-14,2025-12-11,2025-12-13,BIA,Motion to reopen
ID-2790,Attorney 4,Paralegal 2,Legal Assistant 1,Closed,2025-08-15,2025-10-02,2025-11-30,USCIS,Adjustment of Status
ID-2791,Attorney 1,Paralegal 5,Legal Assistant 3,Closed,2025-08-16,2025-10-13,2025-11-24,BIA,Motion to reopen
ID-2792,Attorney 3,Paralegal 4,Legal Assistant 3,Closed,2025-08-17,2025-11-06,2025-12-14,Immigration Court,Asylum
ID-2793,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2025-08-17,2025-08-25,2025-10-03,USCIS,I-751
ID-2794,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2025-08-17,2025-10-25,2025-11-12,USCIS,Naturalization
ID-2795,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2025-08-17,,,USCIS,U Visa
ID-2796,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2025-08-18,2025-10-04,,USCIS,Naturalization
ID-2797,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2025-08-21,,,USCIS,Adjustment of Status
ID-2798,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2025-08-22,,,USCIS,Adjustment of Status
ID-2799,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2025-08-22,,,USCIS,Adjustment of Status
ID-2800,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2025-08-23,2025-09-12,2025-12-02,USCIS,I-601
ID-2801,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2025-08-24,2025-10-17,2025-12-11,USCIS,I-90
ID-2802,Attorney 1,Paralegal 5,Legal Assistant 1,Pending,2025-08-25,2025-10-22,,USCIS,Adjustment of Status
ID-2803,Attorney 4,Paralegal 5,Legal Assistant 1,Open,2025-08-25,,,USCIS,I-90
ID-2804,Attorney 4,Paralegal 3,Legal Assistant 2,Open,2025-08-26,,,USCIS,I-601
ID-2805,Attorney 5,Paralegal 3,Legal Assistant 3,Open,2025-08-26,,,USCIS,U Visa
ID-2806,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2025-08-28,2025-09-21,2025-10-08,BIA,BIA appeal
ID-2807,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2025-08-28,,,Immigration Court,Asylum
ID-2808,Attorney 5,Paralegal 4,Legal Assistant 1,Open,2025-08-29,,,USCIS,VAWA
ID-2809,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2025-08-29,,,USCIS,U Visa
ID-2810,Attorney 3,Paralegal 2,Legal Assistant 1,Pending,2025-08-30,2025-11-05,,USCIS,Adjustment of Status
ID-2811,Attorney 2,Paralegal 2,Legal Assistant 1,Pending,2025-08-30,2025-11-30,,USCIS,Employment authorization
ID-2812,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2025-08-30,,,USCIS,Naturalization
ID-2813,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-08-30,2025-10-02,2025-10-22,USCIS,Employment authorization
ID-2814,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2025-08-31,2025-12-27,,USCIS,Naturalization
ID-2815,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2025-08-31,2025-11-14,2025-12-12,USCIS,Humanitarian parole
ID-2816,Attorney 5,Paralegal 1,Legal Assistant 1,Closed,2025-08-31,2025-12-04,2025-12-27,USCIS,Naturalization
ID-2817,Attorney 2,Paralegal 1,Legal Assistant 1,Pending,2025-09-03,2025-09-12,,Immigration Court,Cancellation of removal
ID-2818,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2025-09-03,,,USCIS,I-601A
ID-2819,Attorney 3,Paralegal 2,Legal Assistant 1,Closed,2025-09-04,2025-12-04,2025-12-10,BIA,Motion to reopen
ID-2820,Attorney 2,Paralegal 3,Legal Assistant 1,Closed,2025-09-04,2025-10-14,2025-11-01,USCIS,I-90
ID-2821,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2025-09-04,2025-11-27,,USCIS,I-601
